ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Armistice Day,Armistice Day_lower,Armistice Day_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Victory Day,Victory Day_lower,Victory Day_upper,Weekly-Increase Fourier Order,Weekly-Increase Fourier Order_lower,Weekly-Increase Fourier Order_upper,Whit Monday,Whit Monday_lower,Whit Monday_upper,Yearly Seasonality increase fourier_order,Yearly Seasonality increase fourier_order_lower,Yearly Seasonality increase fourier_order_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-12-20,860.16072897151,395.3058452168943,843.8024555392295,860.16072897151,860.16072897151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011238302,-100.45487011238302,-100.45487011238302,0.0,0.0,0.0,-141.00592230088697,-141.00592230088697,-141.00592230088697,-241.46079241327004,-241.46079241327004,-241.46079241327004,0.0,0.0,0.0,0.0,0.0,0.0,618.69993655824
2021-12-21,860.2100568236076,360.202311556774,828.7849481122504,860.2100568236076,860.2100568236076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136867653,-140.28136136867653,-140.28136136867653,0.0,0.0,0.0,-133.12993190710685,-133.12993190710685,-133.12993190710685,-273.4112932757834,-273.4112932757834,-273.4112932757834,0.0,0.0,0.0,0.0,0.0,0.0,586.7987635478241
2021-12-22,860.259384675705,357.6392604933258,833.59423811632,860.259384675705,860.259384675705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.7581730540711,-142.7581730540711,-142.7581730540711,0.0,0.0,0.0,-126.36290074278851,-126.36290074278851,-126.36290074278851,-269.1210737968596,-269.1210737968596,-269.1210737968596,0.0,0.0,0.0,0.0,0.0,0.0,591.1383108788453
2021-12-23,860.3087125278024,359.6860532205385,832.512976150598,860.3087125278024,860.3087125278024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482023146,-138.76371482023146,-138.76371482023146,0.0,0.0,0.0,-120.87592512523646,-120.87592512523646,-120.87592512523646,-259.63963994546793,-259.63963994546793,-259.63963994546793,0.0,0.0,0.0,0.0,0.0,0.0,600.6690725823345
2021-12-24,860.3580403798998,1590.441676752305,2064.9348539652,860.3580403798998,860.3580403798998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.4547973,1160.4547973,1160.4547973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264741515,-69.41011264741515,-69.41011264741515,0.0,0.0,0.0,-116.8209920928356,-116.8209920928356,-116.8209920928356,974.2236925597493,974.2236925597493,974.2236925597493,1160.4547973,1160.4547973,1160.4547973,0.0,0.0,0.0,1834.581732939649
2021-12-25,860.4073682319972,751.0265036253664,1223.516998930845,860.4073682319972,860.4073682319972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.12693367000001,113.12693367000001,113.12693367000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758921305,139.09579758921305,139.09579758921305,0.0,0.0,0.0,-114.32557205807505,-114.32557205807505,-114.32557205807505,137.897159201138,137.897159201138,137.897159201138,113.12693367000001,113.12693367000001,113.12693367000001,0.0,0.0,0.0,998.3045274331353
2021-12-26,860.4566960840946,954.7626145296875,1437.3260579289476,860.4566960840946,860.4566960840946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441263836,452.57243441263836,452.57243441263836,0.0,0.0,0.0,-113.4878483884938,-113.4878483884938,-113.4878483884938,339.0845860241445,339.0845860241445,339.0845860241445,0.0,0.0,0.0,0.0,0.0,0.0,1199.541282108239
2021-12-27,860.5060239361919,379.9093556689719,872.8217109410518,860.5060239361919,860.5060239361919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011225018,-100.45487011225018,-100.45487011225018,0.0,0.0,0.0,-114.37278017118783,-114.37278017118783,-114.37278017118783,-214.82765028343798,-214.82765028343798,-214.82765028343798,0.0,0.0,0.0,0.0,0.0,0.0,645.678373652754
2021-12-28,860.5553517882895,377.01313605505544,831.3255938213872,860.5553517882895,860.5553517882895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2813613676389,-140.2813613676389,-140.2813613676389,0.0,0.0,0.0,-117.00916414057649,-117.00916414057649,-117.00916414057649,-257.2905255082153,-257.2905255082153,-257.2905255082153,0.0,0.0,0.0,0.0,0.0,0.0,603.2648262800742
2021-12-29,860.604679640387,357.52189011925634,832.1772442687818,860.604679640387,860.604679640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305359118,-142.75817305359118,-142.75817305359118,0.0,0.0,0.0,-121.38782469120243,-121.38782469120243,-121.38782469120243,-264.14599774479365,-264.14599774479365,-264.14599774479365,0.0,0.0,0.0,0.0,0.0,0.0,596.4586818955934
2021-12-30,860.6540074924843,356.6381347808735,823.2560006260437,860.6540074924843,860.6540074924843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371481958697,-138.76371481958697,-138.76371481958697,0.0,0.0,0.0,-127.46101849660528,-127.46101849660528,-127.46101849660528,-266.2247333161923,-266.2247333161923,-266.2247333161923,0.0,0.0,0.0,0.0,0.0,0.0,594.429274176292
2021-12-31,860.7033353445818,1404.13658241902,1860.9035457215705,860.7033353445818,860.7033353445818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.4014660999999,974.4014660999999,974.4014660999999,0.0,0.0,0.0,-69.41011264677891,-69.41011264677891,-69.41011264677891,0.0,0.0,0.0,-135.1430941708447,-135.1430941708447,-135.1430941708447,769.8482592823763,769.8482592823763,769.8482592823763,974.4014660999999,974.4014660999999,974.4014660999999,0.0,0.0,0.0,1630.551594626958
2022-01-01,860.7526631966791,1756.1382130478662,2218.611347769235,860.7526631966791,860.7526631966791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.6214236,1138.6214236,1138.6214236,0.0,0.0,0.0,139.0957975895941,139.0957975895941,139.0957975895941,0.0,0.0,0.0,-144.31239943694536,-144.31239943694536,-144.31239943694536,1133.4048217526488,1133.4048217526488,1133.4048217526488,1138.6214236,1138.6214236,1138.6214236,0.0,0.0,0.0,1994.157484949328
2022-01-02,860.8019910487766,912.5558347141543,1400.3354601603776,860.8019910487766,860.8019910487766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441278206,452.57243441278206,452.57243441278206,0.0,0.0,0.0,-154.81438028643234,-154.81438028643234,-154.81438028643234,297.75805412634975,297.75805412634975,297.75805412634975,0.0,0.0,0.0,0.0,0.0,0.0,1158.5600451751263
2022-01-03,860.8514275746569,353.43965427813174,850.1289933918476,860.8514275746569,860.8514275746569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011184454,-100.45487011184454,-100.45487011184454,0.0,0.0,0.0,-166.46577050703587,-166.46577050703587,-166.46577050703587,-266.9206406188805,-266.9206406188805,-266.9206406188805,0.0,0.0,0.0,0.0,0.0,0.0,593.9307869557764
2022-01-04,860.9008641005372,302.0664456703518,768.6573491559768,860.9008641005372,860.9008641005372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2813613682226,-140.2813613682226,-140.2813613682226,0.0,0.0,0.0,-179.05972753636573,-179.05972753636573,-179.05972753636573,-319.34108890458833,-319.34108890458833,-319.34108890458833,0.0,0.0,0.0,0.0,0.0,0.0,541.5597751959489
2022-01-05,860.9503006264175,287.8032720399239,760.9501496827768,860.9503006264175,860.9503006264175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.7581730544227,-142.7581730544227,-142.7581730544227,0.0,0.0,0.0,-192.3717335390375,-192.3717335390375,-192.3717335390375,-335.12990659346025,-335.12990659346025,-335.12990659346025,0.0,0.0,0.0,0.0,0.0,0.0,525.8203940329572
2022-01-06,860.9997371522977,297.05263089723235,749.5072241253944,860.9997371522977,860.9997371522977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482031112,-138.76371482031112,-138.76371482031112,0.0,0.0,0.0,-206.1660503827574,-206.1660503827574,-206.1660503827574,-344.9297652030685,-344.9297652030685,-344.9297652030685,0.0,0.0,0.0,0.0,0.0,0.0,516.0699719492293
2022-01-07,861.0491736781781,340.0716697869517,799.7392886977769,861.0491736781781,861.0491736781781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264674046,-69.41011264674046,-69.41011264674046,0.0,0.0,0.0,-220.20249500617658,-220.20249500617658,-220.20249500617658,-289.612607652917,-289.612607652917,-289.612607652917,0.0,0.0,0.0,0.0,0.0,0.0,571.4365660252611
2022-01-08,861.0986102040583,528.2459972692031,1000.869237683465,861.0986102040583,861.0986102040583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758982846,139.09579758982846,139.09579758982846,0.0,0.0,0.0,-234.24328844135988,-234.24328844135988,-234.24328844135988,-95.1474908515314,-95.1474908515314,-95.1474908515314,0.0,0.0,0.0,0.0,0.0,0.0,765.9511193525269
2022-01-09,861.1480467299388,842.4694078538416,1309.4412977573259,861.1480467299388,861.1480467299388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5724344129259,452.5724344129259,452.5724344129259,0.0,0.0,0.0,-248.05972802664874,-248.05972802664874,-248.05972802664874,204.5127063862772,204.5127063862772,204.5127063862772,0.0,0.0,0.0,0.0,0.0,0.0,1065.660753116216
2022-01-10,861.197483255819,269.67502468959674,729.5305241569492,861.197483255819,861.197483255819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.4548701117117,-100.4548701117117,-100.4548701117117,0.0,0.0,0.0,-261.4384383235299,-261.4384383235299,-261.4384383235299,-361.8933084352416,-361.8933084352416,-361.8933084352416,0.0,0.0,0.0,0.0,0.0,0.0,499.3041748205774
2022-01-11,861.2469197816994,207.58540065593203,678.3761546017199,861.2469197816994,861.2469197816994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136776953,-140.28136136776953,-140.28136136776953,0.0,0.0,0.0,-274.18697174508367,-274.18697174508367,-274.18697174508367,-414.4683331128532,-414.4683331128532,-414.4683331128532,0.0,0.0,0.0,0.0,0.0,0.0,446.7785866688462
2022-01-12,861.2963563075796,217.66089235090354,665.9093753688071,861.2963563075796,861.2963563075796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305360056,-142.75817305360056,-142.75817305360056,0.0,0.0,0.0,-286.13855437068077,-286.13855437068077,-286.13855437068077,-428.89672742428127,-428.89672742428127,-428.89672742428127,0.0,0.0,0.0,0.0,0.0,0.0,432.3996288832983
2022-01-13,861.34579283346,192.050113825694,671.5550530650567,861.34579283346,861.34579283346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482003307,-138.76371482003307,-138.76371482003307,0.0,0.0,0.0,-297.1558049526713,-297.1558049526713,-297.1558049526713,-435.9195197727044,-435.9195197727044,-435.9195197727044,0.0,0.0,0.0,0.0,0.0,0.0,425.4262730607556
2022-01-14,861.3952293593402,241.0760417119595,721.3190747325172,861.3952293593402,861.3952293593402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264760682,-69.41011264760682,-69.41011264760682,0.0,0.0,0.0,-307.13329451385755,-307.13329451385755,-307.13329451385755,-376.54340716146436,-376.54340716146436,-376.54340716146436,0.0,0.0,0.0,0.0,0.0,0.0,484.85182219787583
2022-01-15,861.4446658852206,463.0454794779755,899.2942183698889,861.4446658852206,861.4446658852206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758939688,139.09579758939688,139.09579758939688,0.0,0.0,0.0,-315.99885868362946,-315.99885868362946,-315.99885868362946,-176.9030610942326,-176.9030610942326,-176.9030610942326,0.0,0.0,0.0,0.0,0.0,0.0,684.541604790988
2022-01-16,861.4941024111008,772.0646255114015,1219.985438234567,861.4941024111008,861.4941024111008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5724344130151,452.5724344130151,452.5724344130151,0.0,0.0,0.0,-323.7136233443586,-323.7136233443586,-323.7136233443586,128.8588110686566,128.8588110686566,128.8588110686566,0.0,0.0,0.0,0.0,0.0,0.0,990.3529134797574
2022-01-17,861.5435389369812,199.4653671521815,653.1653239644289,861.5435389369812,861.5435389369812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011230486,-100.45487011230486,-100.45487011230486,0.0,0.0,0.0,-330.27075438581454,-330.27075438581454,-330.27075438581454,-430.7256244981193,-430.7256244981193,-430.7256244981193,0.0,0.0,0.0,0.0,0.0,0.0,430.8179144388619
2022-01-18,861.5929754628614,146.01448717231142,625.3698900954735,861.5929754628614,861.5929754628614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136810306,-140.28136136810306,-140.28136136810306,0.0,0.0,0.0,-335.6929924718241,-335.6929924718241,-335.6929924718241,-475.9743538399273,-475.9743538399273,-475.9743538399273,0.0,0.0,0.0,0.0,0.0,0.0,385.61862162293414
2022-01-19,861.6424119887417,132.80226414471142,620.2781736965413,861.6424119887417,861.6424119887417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305428097,-142.75817305428097,-142.75817305428097,0.0,0.0,0.0,-340.0290817617205,-340.0290817617205,-340.0290817617205,-482.78725481600145,-482.78725481600145,-482.78725481600145,0.0,0.0,0.0,0.0,0.0,0.0,378.8551571727403
2022-01-20,861.691848514622,140.4253587919305,622.8770852809772,861.691848514622,861.691848514622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.7637148207572,-138.7637148207572,-138.7637148207572,0.0,0.0,0.0,-343.3492456251431,-343.3492456251431,-343.3492456251431,-482.11296044590046,-482.11296044590046,-482.11296044590046,0.0,0.0,0.0,0.0,0.0,0.0,379.5788880687216
2022-01-21,861.7412850405024,212.22266182620908,682.5946105406002,861.7412850405024,861.7412850405024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.4101126475683,-69.4101126475683,-69.4101126475683,0.0,0.0,0.0,-345.73990080403655,-345.73990080403655,-345.73990080403655,-415.1500134516048,-415.1500134516048,-415.1500134516048,0.0,0.0,0.0,0.0,0.0,0.0,446.59127158889754
2022-01-22,861.7907215663826,423.1142014866115,892.0870834215725,861.7907215663826,861.7907215663826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0957975901915,139.0957975901915,139.0957975901915,0.0,0.0,0.0,-347.2978326797527,-347.2978326797527,-347.2978326797527,-208.2020350895612,-208.2020350895612,-208.2020350895612,0.0,0.0,0.0,0.0,0.0,0.0,653.5886864768213
2022-01-23,861.8401580922629,732.9966637522098,1204.6685618765157,861.8401580922629,861.8401580922629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5724344127984,452.5724344127984,452.5724344127984,0.0,0.0,0.0,-348.1240770263646,-348.1240770263646,-348.1240770263646,104.44835738643373,104.44835738643373,104.44835738643373,0.0,0.0,0.0,0.0,0.0,0.0,966.2885154786966
2022-01-24,861.8905956951843,164.11489753414668,638.5674994293191,861.8905956951843,861.8905956951843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011095601,-100.45487011095601,-100.45487011095601,0.0,0.0,0.0,-348.3177669236682,-348.3177669236682,-348.3177669236682,-448.7726370346244,-448.7726370346244,-448.7726370346244,0.0,0.0,0.0,0.0,0.0,0.0,413.1179586605599
2022-01-25,861.9410332981057,129.30703191913616,623.1133674951443,861.9410332981057,861.9410332981057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136815039,-140.28136136815039,-140.28136136815039,0.0,0.0,0.0,-347.97020676273405,-347.97020676273405,-347.97020676273405,-488.2515681308843,-488.2515681308843,-488.2515681308843,0.0,0.0,0.0,0.0,0.0,0.0,373.6894651672214
2022-01-26,861.9914709010272,129.8109135912876,621.5538051036384,861.9914709010272,861.9914709010272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305428563,-142.75817305428563,-142.75817305428563,0.0,0.0,0.0,-347.15942828766885,-347.15942828766885,-347.15942828766885,-489.91760134195465,-489.91760134195465,-489.91760134195465,0.0,0.0,0.0,0.0,0.0,0.0,372.0738695590726
2022-01-27,862.0419085039487,142.82617123477027,608.1422501448216,862.0419085039487,862.0419085039487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371481911053,-138.76371481911053,-138.76371481911053,0.0,0.0,0.0,-345.94546653960964,-345.94546653960964,-345.94546653960964,-484.70918135872,-484.70918135872,-484.70918135872,0.0,0.0,0.0,0.0,0.0,0.0,377.33272714522866
2022-01-28,862.09234610687,218.27556021222674,690.3727592951412,862.09234610687,862.09234610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264721168,-69.41011264721168,-69.41011264721168,0.0,0.0,0.0,-344.36656697062523,-344.36656697062523,-344.36656697062523,-413.7766796178368,-413.7766796178368,-413.7766796178368,0.0,0.0,0.0,0.0,0.0,0.0,448.31566648903316
2022-01-29,862.1427837097914,420.77285289550593,887.7529140365007,862.1427837097914,862.1427837097914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758996676,139.09579758996676,139.09579758996676,0.0,0.0,0.0,-342.4364997811545,-342.4364997811545,-342.4364997811545,-203.34070219118777,-203.34070219118777,-203.34070219118777,0.0,0.0,0.0,0.0,0.0,0.0,658.8020815186036
2022-01-30,862.1932213127129,748.4781659241906,1209.766507444368,862.1932213127129,862.1932213127129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441283936,452.57243441283936,452.57243441283936,0.0,0.0,0.0,-340.1431149826682,-340.1431149826682,-340.1431149826682,112.42931943017113,112.42931943017113,112.42931943017113,0.0,0.0,0.0,0.0,0.0,0.0,974.6225407428841
2022-01-31,862.2436589156343,197.9338713171614,659.7614175558426,862.2436589156343,862.2436589156343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011154917,-100.45487011154917,-100.45487011154917,0.0,0.0,0.0,-337.4482233319859,-337.4482233319859,-337.4482233319859,-437.90309344353506,-437.90309344353506,-437.90309344353506,0.0,0.0,0.0,0.0,0.0,0.0,424.3405654720993
2022-02-01,862.2940965185558,150.98323314590272,629.3495896413008,862.2940965185558,862.2940965185558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2813613692704,-140.2813613692704,-140.2813613692704,0.0,0.0,0.0,-334.2888359185533,-334.2888359185533,-334.2888359185533,-474.57019728782365,-474.57019728782365,-474.57019728782365,0.0,0.0,0.0,0.0,0.0,0.0,387.7238992307321
2022-02-02,862.3445341214771,159.95180313994396,626.7773660957956,862.3445341214771,862.3445341214771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.758173054148,-142.758173054148,-142.758173054148,0.0,0.0,0.0,-330.579740764026,-330.579740764026,-330.579740764026,-473.337913818174,-473.337913818174,-473.337913818174,0.0,0.0,0.0,0.0,0.0,0.0,389.00662030330307
2022-02-03,862.3949717243986,157.84585260030266,624.4699395340293,862.3949717243986,862.3949717243986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482020116,-138.76371482020116,-138.76371482020116,0.0,0.0,0.0,-326.2173403680014,-326.2173403680014,-326.2173403680014,-464.9810551882025,-464.9810551882025,-464.9810551882025,0.0,0.0,0.0,0.0,0.0,0.0,397.4139165361961
